path,label
data\picobanana\pos\004460.jpg,1
data\picobanana\neg\004460.jpg,0
data\picobanana\pos\009272.jpg,1
data\picobanana\neg\009272.jpg,0
data\picobanana\pos\008001.jpg,1
data\picobanana\neg\008001.jpg,0
data\picobanana\pos\005413.jpg,1
data\picobanana\neg\005413.jpg,0
data\picobanana\pos\009404.jpg,1
data\picobanana\neg\009404.jpg,0
data\picobanana\pos\008752.jpg,1
data\picobanana\neg\008752.jpg,0
data\picobanana\pos\008839.jpg,1
data\picobanana\neg\008839.jpg,0
data\picobanana\pos\007949.jpg,1
data\picobanana\neg\007949.jpg,0
data\picobanana\pos\009473.jpg,1
data\picobanana\neg\009473.jpg,0
data\picobanana\pos\010873.jpg,1
data\picobanana\neg\010873.jpg,0
data\picobanana\pos\008690.jpg,1
data\picobanana\neg\008690.jpg,0
data\picobanana\pos\006913.jpg,1
data\picobanana\neg\006913.jpg,0
data\picobanana\pos\009192.jpg,1
data\picobanana\neg\009192.jpg,0
data\picobanana\pos\008615.jpg,1
data\picobanana\neg\008615.jpg,0
data\picobanana\pos\005087.jpg,1
data\picobanana\neg\005087.jpg,0
data\picobanana\pos\003825.jpg,1
data\picobanana\neg\003825.jpg,0
data\picobanana\pos\003540.jpg,1
data\picobanana\neg\003540.jpg,0
data\picobanana\pos\009257.jpg,1
data\picobanana\neg\009257.jpg,0
data\picobanana\pos\008495.jpg,1
data\picobanana\neg\008495.jpg,0
data\picobanana\pos\009325.jpg,1
data\picobanana\neg\009325.jpg,0
data\picobanana\pos\010240.jpg,1
data\picobanana\neg\010240.jpg,0
data\picobanana\pos\004548.jpg,1
data\picobanana\neg\004548.jpg,0
data\picobanana\pos\010808.jpg,1
data\picobanana\neg\010808.jpg,0
data\picobanana\pos\003604.jpg,1
data\picobanana\neg\003604.jpg,0
data\picobanana\pos\009411.jpg,1
data\picobanana\neg\009411.jpg,0
data\picobanana\pos\008289.jpg,1
data\picobanana\neg\008289.jpg,0
data\picobanana\pos\008963.jpg,1
data\picobanana\neg\008963.jpg,0
data\picobanana\pos\003270.jpg,1
data\picobanana\neg\003270.jpg,0
data\picobanana\pos\010656.jpg,1
data\picobanana\neg\010656.jpg,0
data\picobanana\pos\008440.jpg,1
data\picobanana\neg\008440.jpg,0
data\picobanana\pos\010691.jpg,1
data\picobanana\neg\010691.jpg,0
data\picobanana\pos\000769.jpg,1
data\picobanana\neg\000769.jpg,0
data\picobanana\pos\009208.jpg,1
data\picobanana\neg\009208.jpg,0
data\picobanana\pos\010722.jpg,1
data\picobanana\neg\010722.jpg,0
data\picobanana\pos\009699.jpg,1
data\picobanana\neg\009699.jpg,0
data\picobanana\pos\008042.jpg,1
data\picobanana\neg\008042.jpg,0
data\picobanana\pos\007988.jpg,1
data\picobanana\neg\007988.jpg,0
data\picobanana\pos\003892.jpg,1
data\picobanana\neg\003892.jpg,0
data\picobanana\pos\005392.jpg,1
data\picobanana\neg\005392.jpg,0
data\picobanana\pos\007109.jpg,1
data\picobanana\neg\007109.jpg,0
data\picobanana\pos\009906.jpg,1
data\picobanana\neg\009906.jpg,0
data\picobanana\pos\007085.jpg,1
data\picobanana\neg\007085.jpg,0
data\picobanana\pos\010557.jpg,1
data\picobanana\neg\010557.jpg,0
data\picobanana\pos\008216.jpg,1
data\picobanana\neg\008216.jpg,0
data\picobanana\pos\002871.jpg,1
data\picobanana\neg\002871.jpg,0
data\picobanana\pos\000410.jpg,1
data\picobanana\neg\000410.jpg,0
data\picobanana\pos\006769.jpg,1
data\picobanana\neg\006769.jpg,0
data\picobanana\pos\008768.jpg,1
data\picobanana\neg\008768.jpg,0
data\picobanana\pos\000389.jpg,1
data\picobanana\neg\000389.jpg,0
data\picobanana\pos\009342.jpg,1
data\picobanana\neg\009342.jpg,0
data\picobanana\pos\006776.jpg,1
data\picobanana\neg\006776.jpg,0
data\picobanana\pos\006896.jpg,1
data\picobanana\neg\006896.jpg,0
data\picobanana\pos\008259.jpg,1
data\picobanana\neg\008259.jpg,0
data\picobanana\pos\000527.jpg,1
data\picobanana\neg\000527.jpg,0
data\picobanana\pos\001558.jpg,1
data\picobanana\neg\001558.jpg,0
data\picobanana\pos\003019.jpg,1
data\picobanana\neg\003019.jpg,0
data\picobanana\pos\010409.jpg,1
data\picobanana\neg\010409.jpg,0
data\picobanana\pos\009063.jpg,1
data\picobanana\neg\009063.jpg,0
data\picobanana\pos\000163.jpg,1
data\picobanana\neg\000163.jpg,0
data\picobanana\pos\008554.jpg,1
data\picobanana\neg\008554.jpg,0
data\picobanana\pos\006775.jpg,1
data\picobanana\neg\006775.jpg,0
data\picobanana\pos\006722.jpg,1
data\picobanana\neg\006722.jpg,0
data\picobanana\pos\003169.jpg,1
data\picobanana\neg\003169.jpg,0
data\picobanana\pos\003022.jpg,1
data\picobanana\neg\003022.jpg,0
data\picobanana\pos\004624.jpg,1
data\picobanana\neg\004624.jpg,0
data\picobanana\pos\007214.jpg,1
data\picobanana\neg\007214.jpg,0
data\picobanana\pos\001683.jpg,1
data\picobanana\neg\001683.jpg,0
data\picobanana\pos\003105.jpg,1
data\picobanana\neg\003105.jpg,0
data\picobanana\pos\000550.jpg,1
data\picobanana\neg\000550.jpg,0
data\picobanana\pos\003337.jpg,1
data\picobanana\neg\003337.jpg,0
data\picobanana\pos\010788.jpg,1
data\picobanana\neg\010788.jpg,0
data\picobanana\pos\002852.jpg,1
data\picobanana\neg\002852.jpg,0
data\picobanana\pos\004504.jpg,1
data\picobanana\neg\004504.jpg,0
data\picobanana\pos\000892.jpg,1
data\picobanana\neg\000892.jpg,0
data\picobanana\pos\010302.jpg,1
data\picobanana\neg\010302.jpg,0
data\picobanana\pos\005445.jpg,1
data\picobanana\neg\005445.jpg,0
data\picobanana\pos\010118.jpg,1
data\picobanana\neg\010118.jpg,0
data\picobanana\pos\003851.jpg,1
data\picobanana\neg\003851.jpg,0
data\picobanana\pos\004786.jpg,1
data\picobanana\neg\004786.jpg,0
data\picobanana\pos\004273.jpg,1
data\picobanana\neg\004273.jpg,0
data\picobanana\pos\009532.jpg,1
data\picobanana\neg\009532.jpg,0
data\picobanana\pos\007357.jpg,1
data\picobanana\neg\007357.jpg,0
data\picobanana\pos\003518.jpg,1
data\picobanana\neg\003518.jpg,0
data\picobanana\pos\000235.jpg,1
data\picobanana\neg\000235.jpg,0
data\picobanana\pos\008518.jpg,1
data\picobanana\neg\008518.jpg,0
data\picobanana\pos\004577.jpg,1
data\picobanana\neg\004577.jpg,0
data\picobanana\pos\004959.jpg,1
data\picobanana\neg\004959.jpg,0
data\picobanana\pos\008287.jpg,1
data\picobanana\neg\008287.jpg,0
data\picobanana\pos\009140.jpg,1
data\picobanana\neg\009140.jpg,0
data\picobanana\pos\009732.jpg,1
data\picobanana\neg\009732.jpg,0
data\picobanana\pos\005393.jpg,1
data\picobanana\neg\005393.jpg,0
data\picobanana\pos\002466.jpg,1
data\picobanana\neg\002466.jpg,0
data\picobanana\pos\000056.jpg,1
data\picobanana\neg\000056.jpg,0
data\picobanana\pos\005461.jpg,1
data\picobanana\neg\005461.jpg,0
data\picobanana\pos\005167.jpg,1
data\picobanana\neg\005167.jpg,0
data\picobanana\pos\010981.jpg,1
data\picobanana\neg\010981.jpg,0
data\picobanana\pos\010613.jpg,1
data\picobanana\neg\010613.jpg,0
data\picobanana\pos\008076.jpg,1
data\picobanana\neg\008076.jpg,0
data\picobanana\pos\002891.jpg,1
data\picobanana\neg\002891.jpg,0
data\picobanana\pos\003010.jpg,1
data\picobanana\neg\003010.jpg,0
data\picobanana\pos\004401.jpg,1
data\picobanana\neg\004401.jpg,0
data\picobanana\pos\000041.jpg,1
data\picobanana\neg\000041.jpg,0
data\picobanana\pos\009805.jpg,1
data\picobanana\neg\009805.jpg,0
data\picobanana\pos\001541.jpg,1
data\picobanana\neg\001541.jpg,0
data\picobanana\pos\004318.jpg,1
data\picobanana\neg\004318.jpg,0
data\picobanana\pos\004941.jpg,1
data\picobanana\neg\004941.jpg,0
data\picobanana\pos\000893.jpg,1
data\picobanana\neg\000893.jpg,0
data\picobanana\pos\010389.jpg,1
data\picobanana\neg\010389.jpg,0
data\picobanana\pos\010986.jpg,1
data\picobanana\neg\010986.jpg,0
data\picobanana\pos\006731.jpg,1
data\picobanana\neg\006731.jpg,0
data\picobanana\pos\000599.jpg,1
data\picobanana\neg\000599.jpg,0
data\picobanana\pos\008596.jpg,1
data\picobanana\neg\008596.jpg,0
data\picobanana\pos\007452.jpg,1
data\picobanana\neg\007452.jpg,0
data\picobanana\pos\003981.jpg,1
data\picobanana\neg\003981.jpg,0
data\picobanana\pos\000851.jpg,1
data\picobanana\neg\000851.jpg,0
data\picobanana\pos\008447.jpg,1
data\picobanana\neg\008447.jpg,0
data\picobanana\pos\008580.jpg,1
data\picobanana\neg\008580.jpg,0
data\picobanana\pos\007136.jpg,1
data\picobanana\neg\007136.jpg,0
data\picobanana\pos\004778.jpg,1
data\picobanana\neg\004778.jpg,0
data\picobanana\pos\009794.jpg,1
data\picobanana\neg\009794.jpg,0
data\picobanana\pos\009294.jpg,1
data\picobanana\neg\009294.jpg,0
data\picobanana\pos\008053.jpg,1
data\picobanana\neg\008053.jpg,0
data\picobanana\pos\001699.jpg,1
data\picobanana\neg\001699.jpg,0
data\picobanana\pos\010662.jpg,1
data\picobanana\neg\010662.jpg,0
data\picobanana\pos\003113.jpg,1
data\picobanana\neg\003113.jpg,0
data\picobanana\pos\009442.jpg,1
data\picobanana\neg\009442.jpg,0
data\picobanana\pos\008094.jpg,1
data\picobanana\neg\008094.jpg,0
data\picobanana\pos\009462.jpg,1
data\picobanana\neg\009462.jpg,0
data\picobanana\pos\008758.jpg,1
data\picobanana\neg\008758.jpg,0
data\picobanana\pos\004789.jpg,1
data\picobanana\neg\004789.jpg,0
data\picobanana\pos\003438.jpg,1
data\picobanana\neg\003438.jpg,0
data\picobanana\pos\003861.jpg,1
data\picobanana\neg\003861.jpg,0
data\picobanana\pos\003690.jpg,1
data\picobanana\neg\003690.jpg,0
data\picobanana\pos\003180.jpg,1
data\picobanana\neg\003180.jpg,0
data\picobanana\pos\003781.jpg,1
data\picobanana\neg\003781.jpg,0
data\picobanana\pos\011060.jpg,1
data\picobanana\neg\011060.jpg,0
data\picobanana\pos\010043.jpg,1
data\picobanana\neg\010043.jpg,0
data\picobanana\pos\010363.jpg,1
data\picobanana\neg\010363.jpg,0
data\picobanana\pos\007944.jpg,1
data\picobanana\neg\007944.jpg,0
data\picobanana\pos\008871.jpg,1
data\picobanana\neg\008871.jpg,0
data\picobanana\pos\002911.jpg,1
data\picobanana\neg\002911.jpg,0
data\picobanana\pos\004690.jpg,1
data\picobanana\neg\004690.jpg,0
data\picobanana\pos\005208.jpg,1
data\picobanana\neg\005208.jpg,0
data\picobanana\pos\003203.jpg,1
data\picobanana\neg\003203.jpg,0
data\picobanana\pos\009654.jpg,1
data\picobanana\neg\009654.jpg,0
data\picobanana\pos\009596.jpg,1
data\picobanana\neg\009596.jpg,0
data\picobanana\pos\003835.jpg,1
data\picobanana\neg\003835.jpg,0
data\picobanana\pos\003750.jpg,1
data\picobanana\neg\003750.jpg,0
data\picobanana\pos\010683.jpg,1
data\picobanana\neg\010683.jpg,0
data\picobanana\pos\010610.jpg,1
data\picobanana\neg\010610.jpg,0
data\picobanana\pos\009164.jpg,1
data\picobanana\neg\009164.jpg,0
data\picobanana\pos\000230.jpg,1
data\picobanana\neg\000230.jpg,0
data\picobanana\pos\004688.jpg,1
data\picobanana\neg\004688.jpg,0
data\picobanana\pos\006945.jpg,1
data\picobanana\neg\006945.jpg,0
data\picobanana\pos\009441.jpg,1
data\picobanana\neg\009441.jpg,0
data\picobanana\pos\005526.jpg,1
data\picobanana\neg\005526.jpg,0
data\picobanana\pos\009010.jpg,1
data\picobanana\neg\009010.jpg,0
data\picobanana\pos\005061.jpg,1
data\picobanana\neg\005061.jpg,0
data\picobanana\pos\006977.jpg,1
data\picobanana\neg\006977.jpg,0
data\picobanana\pos\009669.jpg,1
data\picobanana\neg\009669.jpg,0
data\picobanana\pos\005436.jpg,1
data\picobanana\neg\005436.jpg,0
data\picobanana\pos\001795.jpg,1
data\picobanana\neg\001795.jpg,0
data\picobanana\pos\003140.jpg,1
data\picobanana\neg\003140.jpg,0
data\picobanana\pos\004461.jpg,1
data\picobanana\neg\004461.jpg,0
data\picobanana\pos\005572.jpg,1
data\picobanana\neg\005572.jpg,0
data\picobanana\pos\003747.jpg,1
data\picobanana\neg\003747.jpg,0
data\picobanana\pos\007613.jpg,1
data\picobanana\neg\007613.jpg,0
data\picobanana\pos\004449.jpg,1
data\picobanana\neg\004449.jpg,0
data\picobanana\pos\005275.jpg,1
data\picobanana\neg\005275.jpg,0
data\picobanana\pos\003265.jpg,1
data\picobanana\neg\003265.jpg,0
data\picobanana\pos\007054.jpg,1
data\picobanana\neg\007054.jpg,0
data\picobanana\pos\004274.jpg,1
data\picobanana\neg\004274.jpg,0
data\picobanana\pos\007098.jpg,1
data\picobanana\neg\007098.jpg,0
data\picobanana\pos\002954.jpg,1
data\picobanana\neg\002954.jpg,0
data\picobanana\pos\000775.jpg,1
data\picobanana\neg\000775.jpg,0
data\picobanana\pos\004827.jpg,1
data\picobanana\neg\004827.jpg,0
data\picobanana\pos\000260.jpg,1
data\picobanana\neg\000260.jpg,0
data\picobanana\pos\006740.jpg,1
data\picobanana\neg\006740.jpg,0
data\picobanana\pos\008585.jpg,1
data\picobanana\neg\008585.jpg,0
data\picobanana\pos\010445.jpg,1
data\picobanana\neg\010445.jpg,0
data\picobanana\pos\011099.jpg,1
data\picobanana\neg\011099.jpg,0
data\picobanana\pos\003082.jpg,1
data\picobanana\neg\003082.jpg,0
data\picobanana\pos\003331.jpg,1
data\picobanana\neg\003331.jpg,0
data\picobanana\pos\008159.jpg,1
data\picobanana\neg\008159.jpg,0
data\picobanana\pos\009706.jpg,1
data\picobanana\neg\009706.jpg,0
data\picobanana\pos\010678.jpg,1
data\picobanana\neg\010678.jpg,0
data\picobanana\pos\004539.jpg,1
data\picobanana\neg\004539.jpg,0
data\picobanana\pos\002936.jpg,1
data\picobanana\neg\002936.jpg,0
data\picobanana\pos\011004.jpg,1
data\picobanana\neg\011004.jpg,0
data\picobanana\pos\006806.jpg,1
data\picobanana\neg\006806.jpg,0
data\picobanana\pos\000366.jpg,1
data\picobanana\neg\000366.jpg,0
data\picobanana\pos\007552.jpg,1
data\picobanana\neg\007552.jpg,0
data\picobanana\pos\004429.jpg,1
data\picobanana\neg\004429.jpg,0
data\picobanana\pos\000609.jpg,1
data\picobanana\neg\000609.jpg,0
data\picobanana\pos\001874.jpg,1
data\picobanana\neg\001874.jpg,0
data\picobanana\pos\008810.jpg,1
data\picobanana\neg\008810.jpg,0
data\picobanana\pos\003901.jpg,1
data\picobanana\neg\003901.jpg,0
data\picobanana\pos\008204.jpg,1
data\picobanana\neg\008204.jpg,0
data\picobanana\pos\009238.jpg,1
data\picobanana\neg\009238.jpg,0
data\picobanana\pos\010423.jpg,1
data\picobanana\neg\010423.jpg,0
data\picobanana\pos\007683.jpg,1
data\picobanana\neg\007683.jpg,0
data\picobanana\pos\006887.jpg,1
data\picobanana\neg\006887.jpg,0
data\picobanana\pos\004865.jpg,1
data\picobanana\neg\004865.jpg,0
data\picobanana\pos\007615.jpg,1
data\picobanana\neg\007615.jpg,0
data\picobanana\pos\009128.jpg,1
data\picobanana\neg\009128.jpg,0
data\picobanana\pos\003068.jpg,1
data\picobanana\neg\003068.jpg,0
data\picobanana\pos\010698.jpg,1
data\picobanana\neg\010698.jpg,0
data\picobanana\pos\010928.jpg,1
data\picobanana\neg\010928.jpg,0
data\picobanana\pos\004974.jpg,1
data\picobanana\neg\004974.jpg,0
data\picobanana\pos\011067.jpg,1
data\picobanana\neg\011067.jpg,0
data\picobanana\pos\000561.jpg,1
data\picobanana\neg\000561.jpg,0
data\picobanana\pos\004035.jpg,1
data\picobanana\neg\004035.jpg,0
data\picobanana\pos\007439.jpg,1
data\picobanana\neg\007439.jpg,0
data\picobanana\pos\007897.jpg,1
data\picobanana\neg\007897.jpg,0
data\picobanana\pos\010023.jpg,1
data\picobanana\neg\010023.jpg,0
data\picobanana\pos\007334.jpg,1
data\picobanana\neg\007334.jpg,0
data\picobanana\pos\000125.jpg,1
data\picobanana\neg\000125.jpg,0
data\picobanana\pos\004055.jpg,1
data\picobanana\neg\004055.jpg,0
data\picobanana\pos\008521.jpg,1
data\picobanana\neg\008521.jpg,0
data\picobanana\pos\007590.jpg,1
data\picobanana\neg\007590.jpg,0
data\picobanana\pos\005098.jpg,1
data\picobanana\neg\005098.jpg,0
data\picobanana\pos\011115.jpg,1
data\picobanana\neg\011115.jpg,0
data\picobanana\pos\004399.jpg,1
data\picobanana\neg\004399.jpg,0
data\picobanana\pos\002899.jpg,1
data\picobanana\neg\002899.jpg,0
data\picobanana\pos\010077.jpg,1
data\picobanana\neg\010077.jpg,0
data\picobanana\pos\003004.jpg,1
data\picobanana\neg\003004.jpg,0
data\picobanana\pos\008461.jpg,1
data\picobanana\neg\008461.jpg,0
data\picobanana\pos\001666.jpg,1
data\picobanana\neg\001666.jpg,0
data\picobanana\pos\008781.jpg,1
data\picobanana\neg\008781.jpg,0
data\picobanana\pos\010088.jpg,1
data\picobanana\neg\010088.jpg,0
data\picobanana\pos\000718.jpg,1
data\picobanana\neg\000718.jpg,0
data\picobanana\pos\010038.jpg,1
data\picobanana\neg\010038.jpg,0
data\picobanana\pos\007323.jpg,1
data\picobanana\neg\007323.jpg,0
data\picobanana\pos\010566.jpg,1
data\picobanana\neg\010566.jpg,0
data\picobanana\pos\008455.jpg,1
data\picobanana\neg\008455.jpg,0
data\picobanana\pos\005380.jpg,1
data\picobanana\neg\005380.jpg,0
data\picobanana\pos\009486.jpg,1
data\picobanana\neg\009486.jpg,0
data\picobanana\pos\008005.jpg,1
data\picobanana\neg\008005.jpg,0
data\picobanana\pos\010385.jpg,1
data\picobanana\neg\010385.jpg,0
data\picobanana\pos\004672.jpg,1
data\picobanana\neg\004672.jpg,0
data\picobanana\pos\005109.jpg,1
data\picobanana\neg\005109.jpg,0
data\picobanana\pos\003428.jpg,1
data\picobanana\neg\003428.jpg,0
data\picobanana\pos\009624.jpg,1
data\picobanana\neg\009624.jpg,0
data\picobanana\pos\001631.jpg,1
data\picobanana\neg\001631.jpg,0
data\picobanana\pos\008840.jpg,1
data\picobanana\neg\008840.jpg,0
data\picobanana\pos\011044.jpg,1
data\picobanana\neg\011044.jpg,0
data\picobanana\pos\010279.jpg,1
data\picobanana\neg\010279.jpg,0
data\picobanana\pos\009196.jpg,1
data\picobanana\neg\009196.jpg,0
data\picobanana\pos\007461.jpg,1
data\picobanana\neg\007461.jpg,0
data\picobanana\pos\004024.jpg,1
data\picobanana\neg\004024.jpg,0
data\picobanana\pos\003485.jpg,1
data\picobanana\neg\003485.jpg,0
data\picobanana\pos\007436.jpg,1
data\picobanana\neg\007436.jpg,0
data\picobanana\pos\003950.jpg,1
data\picobanana\neg\003950.jpg,0
data\picobanana\pos\008856.jpg,1
data\picobanana\neg\008856.jpg,0
data\picobanana\pos\001607.jpg,1
data\picobanana\neg\001607.jpg,0
data\picobanana\pos\001753.jpg,1
data\picobanana\neg\001753.jpg,0
data\picobanana\pos\009887.jpg,1
data\picobanana\neg\009887.jpg,0
data\picobanana\pos\004418.jpg,1
data\picobanana\neg\004418.jpg,0
data\picobanana\pos\009231.jpg,1
data\picobanana\neg\009231.jpg,0
data\picobanana\pos\010268.jpg,1
data\picobanana\neg\010268.jpg,0
data\picobanana\pos\004939.jpg,1
data\picobanana\neg\004939.jpg,0
data\picobanana\pos\007697.jpg,1
data\picobanana\neg\007697.jpg,0
data\picobanana\pos\007923.jpg,1
data\picobanana\neg\007923.jpg,0
data\picobanana\pos\009801.jpg,1
data\picobanana\neg\009801.jpg,0
data\picobanana\pos\007534.jpg,1
data\picobanana\neg\007534.jpg,0
data\picobanana\pos\010834.jpg,1
data\picobanana\neg\010834.jpg,0
data\picobanana\pos\004270.jpg,1
data\picobanana\neg\004270.jpg,0
data\picobanana\pos\010430.jpg,1
data\picobanana\neg\010430.jpg,0
data\picobanana\pos\008640.jpg,1
data\picobanana\neg\008640.jpg,0
data\picobanana\pos\009778.jpg,1
data\picobanana\neg\009778.jpg,0
data\picobanana\pos\003758.jpg,1
data\picobanana\neg\003758.jpg,0
data\picobanana\pos\000810.jpg,1
data\picobanana\neg\000810.jpg,0
data\picobanana\pos\003764.jpg,1
data\picobanana\neg\003764.jpg,0
data\picobanana\pos\000658.jpg,1
data\picobanana\neg\000658.jpg,0
data\picobanana\pos\008788.jpg,1
data\picobanana\neg\008788.jpg,0
data\picobanana\pos\005178.jpg,1
data\picobanana\neg\005178.jpg,0
data\picobanana\pos\004730.jpg,1
data\picobanana\neg\004730.jpg,0
data\picobanana\pos\009892.jpg,1
data\picobanana\neg\009892.jpg,0
data\picobanana\pos\010669.jpg,1
data\picobanana\neg\010669.jpg,0
data\picobanana\pos\009436.jpg,1
data\picobanana\neg\009436.jpg,0
data\picobanana\pos\010249.jpg,1
data\picobanana\neg\010249.jpg,0
data\picobanana\pos\007544.jpg,1
data\picobanana\neg\007544.jpg,0
data\picobanana\pos\002890.jpg,1
data\picobanana\neg\002890.jpg,0
data\picobanana\pos\001939.jpg,1
data\picobanana\neg\001939.jpg,0
data\picobanana\pos\009256.jpg,1
data\picobanana\neg\009256.jpg,0
data\picobanana\pos\005266.jpg,1
data\picobanana\neg\005266.jpg,0
data\picobanana\pos\005314.jpg,1
data\picobanana\neg\005314.jpg,0
data\picobanana\pos\010887.jpg,1
data\picobanana\neg\010887.jpg,0
data\picobanana\pos\000611.jpg,1
data\picobanana\neg\000611.jpg,0
data\picobanana\pos\003924.jpg,1
data\picobanana\neg\003924.jpg,0
data\picobanana\pos\008869.jpg,1
data\picobanana\neg\008869.jpg,0
data\picobanana\pos\004980.jpg,1
data\picobanana\neg\004980.jpg,0
data\picobanana\pos\008212.jpg,1
data\picobanana\neg\008212.jpg,0
data\picobanana\pos\004437.jpg,1
data\picobanana\neg\004437.jpg,0
data\picobanana\pos\008594.jpg,1
data\picobanana\neg\008594.jpg,0
data\picobanana\pos\006789.jpg,1
data\picobanana\neg\006789.jpg,0
data\picobanana\pos\000725.jpg,1
data\picobanana\neg\000725.jpg,0
data\picobanana\pos\005351.jpg,1
data\picobanana\neg\005351.jpg,0
data\picobanana\pos\008520.jpg,1
data\picobanana\neg\008520.jpg,0
data\picobanana\pos\009902.jpg,1
data\picobanana\neg\009902.jpg,0
data\picobanana\pos\003922.jpg,1
data\picobanana\neg\003922.jpg,0
data\picobanana\pos\000516.jpg,1
data\picobanana\neg\000516.jpg,0
data\picobanana\pos\000422.jpg,1
data\picobanana\neg\000422.jpg,0
data\picobanana\pos\004237.jpg,1
data\picobanana\neg\004237.jpg,0
data\picobanana\pos\004047.jpg,1
data\picobanana\neg\004047.jpg,0
data\picobanana\pos\010034.jpg,1
data\picobanana\neg\010034.jpg,0
data\picobanana\pos\009867.jpg,1
data\picobanana\neg\009867.jpg,0
data\picobanana\pos\003599.jpg,1
data\picobanana\neg\003599.jpg,0
data\picobanana\pos\004069.jpg,1
data\picobanana\neg\004069.jpg,0
data\picobanana\pos\005138.jpg,1
data\picobanana\neg\005138.jpg,0
data\picobanana\pos\003378.jpg,1
data\picobanana\neg\003378.jpg,0
data\picobanana\pos\003162.jpg,1
data\picobanana\neg\003162.jpg,0
data\picobanana\pos\007556.jpg,1
data\picobanana\neg\007556.jpg,0
data\picobanana\pos\004995.jpg,1
data\picobanana\neg\004995.jpg,0
